,text,label
45299,sympa conexion chez deja apele plein fois votre escrocs mon seul soucis ping fou reste veux ping stable vos conseilers savent meme parfois quoi agit quand suis pleine partie jeu video met deconecte alors arive chez aucun autre fourniseur aces chez mon dieu peux avoir ping moins ms pourquoi faites chier gens votre nb non agit conexion instable non agit debit inadequat sagit ping ping faites formation vos conseilers concernant ping,1
45300,mla 97ba,1
45301,3malna thawra nounou 7orine migalou yekrah beji mahou ey9aldou ey7ebou fadatou,0
45302,ya3tihom 3asba nouwab wahed wahed yal3an zok omhom zok,1
45303,hamdi ahmed,0
45304,ta7an kelma,1
45305,t3azi zboubna 5ir zok 3rayes chwele9 yal3bou terain,1
45306,ma7lek,0
45307,mastaa o3ajbitha rwuhitha tishab roha semha masa5fitnich bil3akis golt mahlaha,1
45308,3lesh blhi l9asan idara 9ahba amlha,1
45309,nansakom taba3thouli msg tzidou tfadouni,1
45310,lyom yelzem ya3tfou fa2a9 bihoum rlmetma3chin lyoum mamchech yelzem yemchi wi9olhem degage,1
45311,daher yazebi m7arch,1
45312,hezou ealemjom cherou naykou,1
45313,ina hob efriki laysa mojarad hob farik afriki hya hyati hya farahi hya domo3i hya 3omri hya,0
45314,mnt 9a7ba nasya rou7ek boulabyar anes t3awj fomek jaybetha chrifa bent fadhel,1
45315,bien sr e7sesi y9oli najla te5ou badr to9tel bayrem,0
45316,nifa9 top,1
45317,hisa arewa3 tebarak lah djaziar me3akoum nchlh,0
45318,bien dit nchala yed wahda netjawzou esou3oubete,0
45319,a7sen mata3mel 7yetek,0
45320,a3mel 5ayriya bravo,0
45321,tlaa yikdhb dra fch yaaml ghadi,1
45322,ya5i sidi romdan ela 4alta,1
45323,masa5 lak,1
45324,mahlek nour mcharfna nestanew jdid mte3k winti 4ali nhebouk,0
45325,ya3tk ba9la liha,1
45326,nayek,1
45327,tmanitak tkon koya hadi mama lah yachefiha yewafakom fal 3amaliya,0
45328,m3alem,0
45329,tahaaan etfouh a3lik a3lik a3la a3li emte3k,1
45330,bilahi ta3lik baher sahli kouli man7ibich kou3a ta3rif 3lach la3bad kifik premieremen tijim tkouli jab flousou 7atou finik koudam wlad trabilsi t7il foumik,1
45331,bravo telecom meileure,0
45332,retenez votre client,1
45333,tayara cete formule petites patates mabanhom jambon fume tout mamchitech khalitha dinars ghlet,0
45334,m3alem wahdou,0
45335,talvza walat ans trabahkom wahed ma3atch ynajm ytfarj darhom ta3mlou beuz,1
45336,hahou es7i7 ijeouw le5er y7ibou yal3boulou la3bou sad adi teshelilhom le7keya yta7ou 7oukouma douwiouw,0
45337,saybouh chakib war7mouh amin kathartelha mamstik,1
45338,bogosa,0
45339,cha3eb mounafe9 t7bou tetfarjou mba3ed twalou tsebou yarja3 elbarnamej 3ajbou yetfarej,1
45340,nheboukom victoire defaite 9loubna a9wa pays a9wa equipe,0
45341,nmout,0
45342,hadhi halit fomha hala masayeb kawim anid kawim fawayed bent irhabi ghorab titkalem,1
45343,yezina bla bla bla mte3ou,1
45344,falcao rie77i,0
45345,reja3 dejabou,0
45346,dit mohem eno nsalho aglatna esabka nkadmo droit but,0
45347,tibelehi nayk 93adtou kin tekdhbou dawlet lbas zeyd,1
45348,ma3adech tjibouh ytala3 edam,1
45349,tfakarna lmojrem,1
45350,non,0
45351,m3akoum bn chance weldna nabil enchalah tezhana layam nabil,0
45352,ma3hom najahom,0
45353,khorem chey inatak mechant qu dit,0
45354,come par hasard yet9tal chokri bel3id mercredi matin journaliste chefet ele remarque enou 9atel met5obi 7chich nafsou,0
45355,nari,1
45356,9wi 3lihom nesma tv7 hanibal wat volte berasmi 5ayfin menou,0
45357,lasaad nouioui fasa5 son contrat celtic ylawej kawarji esprit pro bounta netsawrou s3ib yji ykawer ynajem yodhher yemchi coupe monde aleh mat5amouch,0
45358,tfoh mechrgui yemchi jam3ya yweli ynik 3awadhi hadrya,1
45359,nsit ya3tiha 3aaasba,1
45360,mark,1
45361,et5awef,1
45362,blh icha3a n7eb na3rf s7i7a inou marzou9i tala9 martou loula 5dha ra2is,0
45363,treb7ek ma5eybek,1
45364,7al9 3alamia,0
45365,pourquoi interoge cocaine cete question lui surement ete pose par flics es hors sujet samy,1
45366,sma3 kelmt ynik 3sa wtf,1
45367,nikom mlahet da3ara 7achha,1
45368,maghreb kaml rja3 mojrem blbetala fayn lkhedma,1
45369,ebi,1
45370,machalah alikoum emision surtout chamousa mhaliha,0
45371,hayew wled jam3iti nwastlou mesage famechi maya9ra comentaires mte3na,0
45372,a3mel comentaire jawebni ya3aychek chniya sar 7kyet dhouadi yahya souisi etc merci beaucoup,0
45373,bravo,0
45374,had insane mahouche yakdabe bayne i9oule lha9e ndane ga3e artistes dyale ikarhouhe 3ando rap ta3ahe lmaghribi french montana 3ando chaye wach bikomes,0
45375,mahzla,1
45376,3asba,1
45377,raihi chofelna id,0
45378,job afak faycel sghir,0
45379,maliket jamej an9a jawrha,0
45380,bsar7a momthla wenchalah betawfi9,0
45381,3alamiya saraha,0
45382,bonjour,0
45383,af57om lekeleb wnahna m3alem rehem oum jabetek,0
45384,masta,1
45385,7kya hadi matnajemch mfaberka er par q dridi 9al presedent jsk 9alelhoum ya3tinia prime royal 3wlwini 9al mafmech menha la7kya eme politecien ya3rerf ya3mel kain m3andouch info fiable mahabetch 7keya hedi alors la7kya s7i7a cent,0
45386,khawla,0
45387,yam3alam chniya heda ham 9elet a7ya2 heda 7iwar bine bentou wetwakal bouha shih 8alet hajet beli beche ikoune waldine rahoum waldine yadrab kaf totlob rdaya menhoum sabr,1
45388,bravo chahid mazal rjal,0
45389,probleme hedeka 5tarou vois ausi 5arjou ya3mlou triple 5arjou controu vis ausi metou lyoum kartouch mahomch mou3ardha vois ausi silm 5ajou jwe3a f9ara mehom ela marionetes 3and lkolna na3rfou chnoua agenda te3hom y7ebou youslou pense netelhew rwe7na bledna 7md fihech jaych masr kleb no9tlou b3adna,1
45390,enahu,0
45391,efectif cava jouer o5rin qualite nchl ykoun minhom alex jmal chofina sponseur e5er leaguea majet par exemple adidas nike magasin ykabroha akeka tod5il akthir kesa man7ibouch 2ans 3ans n7ibou 3le proge 5ans l9odem,0
45392,5maaaj hob,1
45393,yarje3 nawfel 5ir,1
45394,tfo,1
45395,bravo nchala 3le 9rib enes ta3ref 9imtek 3andek 9ima baravo,0
45396,raja3touh maset,1
45397,masit lasit,1
45398,a5tak lougha madhrouba tari9a,1
45399,a3tina a5bar lefri9i entreneur joueures echnouwa ejdid 5amem fina joumhour el8alia,0
45400,7ob e7ses sabir,0
45401,belahi na3mlou da9i9et samt khwatna limetou flb7ar la7ad marbouha,0
45402,ma7lehe ghade simple er naturele er zede artist wsouthe ma7lehe 7oukoume etelhew bwledkoum rahoum houme elmosta9bel ynajmou yhezou fou9 ma7lehe bledne n7ebek ghorbe kletne,0
45403,m3alem,0
45404,jaded bel3id,0
45405,soutek,0
45406,ye5ou fy 7ram,1
45407,bravo naji jaloul,0
45408,wa9teh abonements,0
45409,libye yehka chafafiya koli machari3 elikolt aliha mnin milyaratek gadhefi jib eurowetek ltounes deja hak dkhalt tajama3 mabrouk,0
45410,bravo dhameur,0
45411,lifri9i mlayin 7abinaha denia fania yab9a molaha,0
45412,tafhaaa,1
45413,imbratour thohek,0
45414,sayiebou erajel katih,0
45415,mwalfa tadokhliha,0
45416,ma7lakoum thamrine,0
45417,rajaa3 montsar taa loumour tetgad mochkletba mich entreneur idaara 9afefa dayrin bzayed raay ham3iya mechiya twa5ir ma3loul mayod5olch parc maknich bebe jhanim thal,0
45418,sahbi wabdeha bourguiba liba3 bledou moin s3ayed chadelhom gol ta7ya yahlek y7ab echar bledna,0
45419,qui merite presidence etat,0
45420,echa3eb welamen wejaich ikdhi 3alkhawana,0
45421,jew telecom chefou ligne,0
45422,walhi 9a7bit 9edhefi manjmouch nkadhbouk kdhaib wnchalh tetneko 4oudoi ema lemkach5a tkawir 4oudoi t7ibo ejo tfarjo 3adi niknaikem nzido niko soi7liya zaboura mout,1
45423,salade chicken grile bena,0
45424,god bos nadhfilna completement bditou kamlo,0
45425,znatir terbe7hm tarji iwalou sebou,1
45426,houa ka3ed ifelem 3ala3bed yetnenyek 3lihom fehmou ela3ba welaw ifelmou isafkoulou bandroulou irawouh kelwa ivotiw wahed akor,1
45427,borjoliya amina star mte3kom mete3rech tmethel fesetha papa 5raaa,1
45428,techrich monta5ab l5ir mawjoud betbi3tou rie7i tra n7eb nchoufou bekri 5ali thezelna ch lg,0
45429,alh ybarak hnin sah jami chaft rajal hnin arwahli nmadalha klawiya ayoma ayoma zin whnana ahh danya kon jiti alger nadik,0
45430,farhanin match basket ya3tikom 3asbaaas lifri9i tari5 7adher mosta9bel lifri9i dinya mnaykin jekom king bou3asba esmou la9ab riehi 7adhrou 9habkom mwabna maynikom jimla forza forza king w7awlou ta5rawlou bou3asba wrah 3adhim finito swehlia finito 5anatichs m3adhebhom se7li 7aawi kng inykilkom,0
45431,9ar9na enas sawasya obama ja ta7ya 9ar9na netcharaf 9ar9ni,0
45432,sayebna wedhni sourdi 7lel hablouk ched darek w5rak wesgharek wsayeb libled makch ahl ni kof2 nivo,1
45433,machalah 3aliha,0
45434,fi9 fi9 alhana chway bejam3iya rou7na heka 5arej ta7ana wl mrtaz9a lidara,1
45435,a7la la9ta,0
45436,pub,0
45437,mas9tha touz,1
45438,alha yar7mou wysaba 3ayeltou rakisa zada nefes youm,0
45439,echrif 3raf weldou,0
45440,3asba likom moubedra mte3kom neykou echar wentom tnaykou s3oudkom mounef9in nami,1
45441,mnyk,1
45442,nrml ya5lehalek,0
45443,ya3mel 7amla entikhabia,1
45444,krim rahmtou wes3a,0
45445,bilehi na3mel ta3li9 halmiboun 7a9 7a9 fili jabou wili yitfarej,1
45446,4dt persone,0
45447,choufouli leyoum ne9oseha,1
45448,e5dem rou7ek leclub amena edik mansem7oukich tertha5 lita7ana enabara zamenok na7na nikom enabara,0
45449,wenty chbech ta3mel,0
45450,bravo,0
45451,barnelig andi men9olik ye3jibni mili yet3ada wataniya elmojtama3 bido yafdha7 ro7o elbarnemij titfadh elmechekil oyarja3 program 5ir 9bl,0
45452,bravo a9al thama mou3ardha 9a3ed ye5dem bledou yhadem,0
45453,tbarklh mosta9bl godemk fr wasel kn nam rasek nayek,1
45454,contacterai demain enchalah siege,0
45455,ta5alof chemda5el louleyaa,1
45456,tefah,1
45457,yesr 7lw,0
45458,kuia ekipe kaf,0
45459,maset,1
45460,belahi saybouna sade9 l9ina ychedna yosref sarfoiuyhech soit disant lekbarat 7yathom 9a3ed ynaber y7eb ja a5er 3ana asami 3ana fi9ou belahi w5aliouna chay5in jam3iyetna web ra2isha ifri9i,0
45461,bravo,0
45462,7lew,0
45463,nik l9a7ba,1
45464,3asoula,0
45465,toktel mahleha,0
45466,best acidental click ever,0
45467,alo alo alo alo ria7i nik omo,1
45468,clase,0
45469,yasir 7low mou2thir 8nek machalaaah a3lik,0
45470,jaze2er ma4reb libya wa7da eta7dou cha3eb we7ed,0
45471,5it,1
45472,tor7 stade fek menzah rades,0
45473,probleme regle cordialement mehdi,0
45474,aya sil marzou9i ekbes rou7ek yar7em weldik ltawa thi9a wnchalah matetna7ach thi9a,0
45475,bravo,0
45476,7ala,1
45477,sbeb takhalof hyiaa language orben krab,1
45478,jadid hadedi,0
45479,5mej,1
45480,bjah tadakho sari3 jar7a ethaoura alamr lam ya3od ya7tamel,0
45481,sayidi anta rajol bravo bravo,0
45482,riyahi es grand matkhalinech timchi khater wil koura mist7a9in rajil yikhdim lmaslahit libled jam3itou bravo wasil,0
45483,t3ayef,1
45484,imis you rab art topnambr,0
45485,esayer eviter fautes ex bureau ta7ragch rou7ek medias koun hamdi elmedeb yetkalamch ema ye5dem oublier galerie lclub jma3et troka cad twali a9wa ejbali marzouki jaafer ghanouchi esperonsbien profite cete ocasion te5dem ejam3ia te5dem rou7ak tfakerna 3azouz lasrem 5ir,0
45486,wajiha a7sen moumathlet eni cha5siyan te3jebni n9olha sa7a 3ali t9adim inchalah 7asan a7sen,0
45487,wa9t enti5abet yeziw melkoura ta3ml 7asesiyet ywaliw la3bed yda5lou heda heda,0
45488,saha baretli 9albi,0
45489,lazemna talvza,0
45490,dharbetou rou7aa hya matji sfe9sia metestehelch ereb7,1
45491,klay bdj,0
45492,bravo,0
45493,sakrou electro mate made youhreb hats wahid okay baad lahseb,0
45494,wa7id ma3adich,0
45495,wahra tbarkala 3luk,0
45496,tayara aychoucha,0
45497,kaltelhom osktou wehed shab weyeh ijik 2h emtaa bla khedb,1
45498,raj3na elbarnemej,0
45499,masta 5ayba owaaahh,1
45500,msekh lanbout tfouh,1
45501,3jebetni 5asaten tjengel anglais,0
45502,bravo semi,0
45503,barvo 9anet etounsia a7la 9anet dhou7ka mawjouda,0
45504,hhwoh madhaktich,0
45505,sel3a,1
45506,rien entend rien,1
45507,ma39oul yeziwna tabdil entraneurs dharli famech a7sen fawzi ema 4aleb ne9setna 5edma wt7ebelha wa9et,0
45508,eni nsob solde telephone yetnhawli na3rech,1
45509,aniversaires akajam3iya amana yedek mrodhna,0
45510,bravo toutou,0
45511,3asoula,0
45512,ey lmochkol mnech khayef thabet episode,0
45513,aman erie7i mchkour tatridek lmo3ez grbia law t3wthou j3fer lgues mi etared mbrouka,0
45514,dega3di mamestek,1
45515,9at3elha sormha sou2elet,1
45516,heyla,0
45517,5ouya sanfara n7ebek barach nestan fejdid mta3ek,0
45518,chleka,1
45519,3alkaazi,1
45520,tayaraaa,0
45521,mahlehom,0
45522,brao a7la,0
45523,t3jebni ma7lak,0
45524,mnin nal3eb m3ekom jamais rbe7et mnkom 7eja bera8em pus orange airbox ma3neha client chy,1
45525,sahra 3alamiya,0
45526,barou mwakef gorjani wentom ragdin ynik fedharb khater barou edakhlou wkharjou elmawkoufin non hseb akher,1
45527,m3alem,0
45528,ahla emouna,0
45529,insen tefahh a9al,1
45530,bravo,0
45531,mamstw lham hedhe,1
45532,ye3jibeni barchaa,0
45533,tetmanykou virus yogtel hram 3likoum,1
45534,la8neya majet chey,1
45535,yesir bidoun rkik,1
45536,akhwo,0
45537,ousama sahbani ija inbox,0
45538,yoster sa7a s7ourkoum m3alem,0
45539,rja3 yektheb,1
45540,nice like it,0
45541,walha inhbik wasel 3amel,0
45542,3amla faux profiles 2eses clubistia,0
45543,ja3ytna brjalha wbladha mkch5in hablnhm drbi n7bou7a 3lamya t3ch,0
45544,patron conterna jey khir 9odret,0
45545,fdhaya7 ma5ybek ma5ybek ma5ybek mohamed jbeli ta7 9adrek wta7et 9imtek wvrmt to7et 3ini 5it,1
45546,tbarkalah ikamel,0
45547,normaal,0
45548,5amej,1
45549,tayara,0
45550,bhe emounesbe emabrouk etsal7 3maltou binet etouensa walina nakerhu b3adhna barch 3le 7seb mesala7koum merci,0
45551,mas9etha,1
45552,8alib a3lihom,1
45553,ane dieu protege,0
45554,9bob mte7a,0
45555,maset,1
45556,tabaraka hjbni lvedio dyalk bezaf tahiya tayiba okbira etalia,0
45557,bravo programe,0
45558,latif iyed petit garcon tenabrou 3alih saybouh mahleh thamer saghar maselmouch minkeum haram 3alikeum nabara zebela,1
45559,barnemjek yfai9 la3bed,0
45560,mgareb3a,0
45561,temchi,0
45562,bravo,0
45563,emision sport msajla,0
45564,saraha bravo mahleh sidkom tayara wchab3a thahik,1
45565,aya behy,0
45566,ketheb sondos maychich hechma,1
45567,a3tyou zok kamcha mastin tafhin,1
45568,choix 5liwah yi5dim osbrou ferguson 3and ans na7na entraneurs saison,0
45569,qui,0
45570,ja3foure ma3lime em3k waf9ik ensne ra3n bravo,0
45571,te3jebni berjoliya,0
45572,lotef,1
45573,jed atig djabou mondial a7ki coupe nafs toumou7 nemchi al3ab final ncherek caf jey thahrek 7awi,0
45574,deja france fotbal 7kew,0
45575,ty kadheb sfyh dkhalt juste taaml khtr kn yntakhbouk clubistia brk twali ra2is dawlaa amaa tdhaakyt hsebt wahdek taaal3et 9aaar3aaa tw ansa kn tekhou thi9a,1
45576,a5yeb netfi,1
45577,3ahirat wa7da wa9tech yjeha 9o7eb jeha kober,1
45578,oficiel mathlouthi nouveau recrutement ans thank,0
45579,bravo,0
45580,beleh tjibelna zok eswehliya melt tahki rouh nayek leclub sayrb zok omha yjouha arjel menk tsir rodwa inty esbab rouh nayek inta weflousk degage,1
45581,mahla soutek maryouma,0
45582,sahihit aela wathika yelzem twensa ysahoho yelzemna nekfo maehom,0
45583,aidek mabrouk elaalali maalem,0
45584,na7kio 3alclub sahrin nahdro chay7ine 3ana amal lili jit fakit djabo ma3naha 9wi birjoliaa,0
45585,merd mla moustawayet,1
45586,bravo baketni,0
45587,ma7lehom lbnet ywafa9hom,0
45588,wtf zebi na3n zabour houkech,1
45589,sakhafa,1
45590,ma7leh barhouma,0
45591,ahla mousalsel bsaraha,0
45592,raje3 lili,0
45593,lokza testa3mel este3mel,1
45594,bravo,0
45595,zink etfate9,0
45596,ynajem yjib boughanmi wchwiref akbar menhom,0
45597,emision interesante trop antipathique trop antipathique changez please,0
45598,bar nayko a97ab,1
45599,conexion mediocre,1
45600,klit 3andhom crepe pate naya fromage bnin,1
45601,kila music,0
45602,bravo e5dem dhamir tal9ani contre fawarni kartoucha jibni mozambik,0
45603,rouge yatla3 yfatak besaha bien choisis ynabrou khalihom,0
45604,nchala nsal7ou tsal7et mithel chelsea 3morha hazet uefa jeha roberto di mateo hazetha yelzemna nosebrou ya5edmou nchala jeya a7sen,0
45605,afchel police chaftha hyati,0
45606,flos jabha libia 5ir meli nak cha3bo gata3 belahi bokom chibob wlad 9a7ba,1
45607,no9sod isti5barat amnya,0
45608,betawfik continuation,0
45609,tayaara,0
45610,tfouhh,1
45611,jabri mate3refech,1
45612,wa9tach tjeblna wael jalouz hand lazem ne5zrou hand baskat fot akhaw,0
45613,hab n3ars menoulti,0
45614,stop making stupid people famous zab,1
45615,ytahye7 saadou wejh choum,1
45616,mnawar,0
45617,cava decembre lazemna emanuel clotey farouk mustapha hamza chatbri saber khalifa,0
45618,em3alim amine wasil bravo,0
45619,masta,1
45620,bravo letfi bere8am ini hala nifsiya harija ini de7aket merci,0
45621,riyehi nestana resultat bed9i9a draj,0
45622,erjel tekseb tahana tahseb,1
45623,eyh nghaniew houmat himat no5erjou manifestation ri9 bered mafiha zins idafe3 bned mabrouka watanya fayadha bel3mal 9rib nebki bayt kaseretlou kraymou,1
45624,nike dandouk mawjoud,1
45625,alf mabrouk titraba 3izik i9aymik fir7ana,0
45626,aya winhom ta7antou houjoum mnaykine korza tama3 cheden libled maw 5ayef leysalmouh ilibya,1
45627,voir pte dirait makloub saha cas,0
45628,elias sebata like it,0
45629,services telecom jours ligne telephonique pane jours sans conexions graave lwehed ykhales flouse bich yal9a mauvaises services,1
45630,ta7an solta 3ayech zero respect,1
45631,akbar ta7an,1
45632,mauvaise graine bons rien,1
45633,yelzem ykoun thama majles idara ysayer ta3ref tasyir riadhi ykoun,0
45634,bravo ta7foun,0
45635,3alami,0
45636,masete,1
45637,mnin jebouh mamstou,1
45638,cache maktoub baladiat setif,0
45639,mariouma sotek tayara,0
45640,honetement apele te deplace pr salade lac ds salon emporter atends quoi,1
45641,welclubistiya aham ejam3iya amana ra9btek wnchalah zina,0
45642,zeyid etayiha 9adrek em3a whed echbech ikol fami,0
45643,raja3 basem mehri ighir 3ljha,0
45644,merci votre reactivite,0
45645,kadheb nahr wentouma touchr9 etsoub dinar tel9hi etsoub 5d te5dhou echatrha na3ml fourfait mt3 joum3 tou93d jour a5let 2jour wme nest3ml fb en7le vidoi chy yahlkoum sar9a 3eni 3enk,1
45646,bedmou3 meskine ta7 pol kes7a chbik 93at 3a9el emision hevika 3weydek,0
45647,sbhen jet masti9altek ghriba 5sar chey,0
45648,journal esour yelzem tkadem bihom kadhia ethelb taychilhom teftoufa tchouf likleb tweli tekteb tarika hasilou toul a3marhom y3ichou tahana,1
45649,kadheb safel 3amil fransa ab9a lbaji kalb hana machin,1
45650,9oli wsmo khok n9ol khawti 3aychin italia yahws 9ololi,0
45651,ria7i younsrek y5alik v home g h merci merci merci,0
45652,lyoum i5er contrat montaser lw7ichi ya5i yab9a,0
45653,nechri abonement we7ed cha3eb gualya kolou n7ebou jam3eya t7ez melinaaa alexis mazou chedi hamemi difenseur swisi alaa din hay7a wisem bin yah7a daragi farou9 bin mostfa tel9a abonet kolha techri mrewel,0
45654,a7sen la9ta,0
45655,halelta ahlin,0
45656,masetin,1
45657,m3lem,0
45658,metrobi,1
45659,ici france pire mrs cas enchalh etnawerna derby wetnasina bared,0
45660,za3im moumathel fanen,0
45661,s8ir 3ejbni,0
45662,wa3lik e5elik lina wnchalh aymena bekolha a3yed bewjoudek eljam3ya,0
45663,chbik 5raa,1
45664,esia skhiri w9ef wejeh w9alou wmaba3ech rou7ou wbledou ra8em 3amlouh mousta7il yetbadil ibi3 ro7ou sarlou wdhoulm 3achou wel8orba wel9aher wsada9ni marzouki rajoul lmar7la l9adma,0
45665,tfata9,0
45666,kifach yareb7ou hadhou na3mel comentaires wltaw sodfet,0
45667,b3avo,0
45668,anis bhim tahan mach inikoulou oumou fathi elmouldi nesma koul itahana wilmwabna bou3asba hamdi elmedeb bouza3ka 3ta j3ala lienahdha isalakha,1
45669,masta khayba,1
45670,tbarkalah sout u dh5ama u torbya,0
45671,louled belehy na7iha vu,0
45672,snine deyma aidekom mabrouk ykhalik lina khir ykhalik chouka 7al9 7osed,0
45673,tal9ah dharbou jabri mkachakh forca,0
45674,manoula,0
45675,mamstek,1
45676,bravo,0
45677,5obzetna,0
45678,kla kaf raja3a ila rochdihi,0
45679,n9oul a7zeb presk 5esret 3outh matebdew tnabrou wnahtha etelhew e5dmou rwe7kom famechi may7en b2aswat linti5abet ejeya,1
45680,awlad wmatfara9 neche esiyasa 7ore i5tiya no9ta warja3 estare 3ache cha3eb,0
45681,bravo,0
45682,nous manquez,0
45683,t7in 9otra,1
45684,moumathla mo7trma mobd3a tcharef,0
45685,maryouma tebarkala a3lik,0
45686,maryouma wsli ahsanti,0
45687,wethneya,0
45688,3jabni barhom yebki,0
45689,from fouadben,0
45690,ma7lek,0
45691,nmout,0
45692,bsaraha wahed wateh barnemej hedi z3ayem pro,0
45693,ntouma chalta khraaa slep,1
45694,basem ghayr aady ahsen comidy nhh,0
45695,mere courageuse,0
45696,dirha balak joumhour insawtou lihoudi ouinta wan wahed menhom insawet ilchiboube kana ilzem ouinta,0
